BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12,Plan_A_Total_Cost,Plan_B_Total_Cost,Plan_D_Total_Cost
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,6298.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,49.0,15518.0,8948.0,4621.0,1949.0,16.735,11.898,49.0,4156.0,53.653,17302.878808282978,15518.0,4156.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,199.0,7565.0,6855.0,3884.5305490458654,1405.2687479075996,0.48700000000000004,10.00132281553398,198.0,12069.0,7229.0,4319.0,521.0,16.929000000000002,8.975,94.0,4109.0,39.596,12144.799296953464,12069.0,4109.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,37.0,8025.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,41.0,13255.0,7109.0,5970.0,176.0,17.024,13.097999999999999,44.0,4904.0,65.273,17302.878808282978,13255.0,4904.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,80.0,10571.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,79.0,14047.0,8979.0,4623.0,445.0,20.304000000000002,9.671,46.0,4088.0,39.260999999999996,17302.878808282978,14047.0,4088.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,368.0,4961.0,4184.0,3884.5305490458654,1405.2687479075996,0.386,10.00132281553398,363.0,13417.0,7787.0,4523.0,1107.0,14.73,7.893,185.0,3478.0,44.903,9473.799296953464,13417.0,3478.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,7741.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,106.0,13246.0,6854.0,4860.0,1532.0,12.357999999999999,10.019,115.0,6670.0,63.513000000000005,17302.878808282978,13246.0,6670.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,137.0,5614.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,135.0,12656.0,8865.0,2859.0,932.0,16.889,7.874,64.0,4105.0,51.656000000000006,17302.878808282978,12656.0,4105.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,52.0,8635.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,56.0,14757.0,7563.0,5043.0,2151.0,16.179000000000002,11.536,59.0,7208.0,79.13600000000001,17302.878808282978,14757.0,7208.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,82.0,8044.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,82.0,12907.0,9292.0,3067.0,548.0,16.840999999999998,7.732,45.0,4283.0,41.022,17302.878808282978,12907.0,4283.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2007.7345705390392,16815.438973348926,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,31.0,11783.0,5367.0,5063.0,1353.0,15.419,8.742,30.0,7764.0,67.433,17302.878808282978,11783.0,7764.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,597.0,6655.0,6319.0,98.0,238.0,0.5379999999999999,0.223,585.0,11890.0,7568.0,3531.0,791.0,15.964,8.234,322.0,3815.0,52.788999999999994,6655.0,11890.0,3815.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,157.0,6502.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,162.0,14677.0,7893.0,5064.0,1720.0,15.932,11.345999999999998,174.0,5964.0,81.046,17302.878808282978,14677.0,5964.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,196.0,6580.0,5786.0,3884.5305490458654,1405.2687479075996,0.551,10.00132281553398,195.0,13506.0,8045.0,4022.0,1439.0,19.851,9.732999999999999,93.0,4492.0,60.409,11075.799296953464,13506.0,4492.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,95.0,10639.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,101.0,16195.0,7864.0,4871.0,3460.0,18.227999999999998,11.604000000000001,103.0,7962.0,96.602,17302.878808282978,16195.0,7962.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,106.0,6884.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,107.0,12685.0,7168.0,4638.0,879.0,20.346,8.607000000000001,51.0,4167.0,48.038999999999994,17302.878808282978,12685.0,4167.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,40.0,9208.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,42.0,12764.0,6787.0,5202.0,775.0,19.119,11.048,42.0,7150.0,91.738,17302.878808282978,12764.0,7150.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,64.0,6737.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,64.0,13959.0,9245.0,3296.0,1418.0,18.922,7.875,30.0,3745.0,50.9,17302.878808282978,13959.0,3745.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,6941.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,52.0,19173.0,12903.0,3827.0,2443.0,23.808000000000003,8.846,53.0,8350.0,87.415,17302.878808282978,19173.0,8350.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,9708.0,8411.0,800.0,497.0,0.54,2.233,159.0,16361.0,9600.0,5643.0,1118.0,17.201,10.402999999999999,72.0,2830.0,38.583,9708.0,16361.0,2830.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,128.0,9955.0,8488.0,3884.5305490458654,1405.2687479075996,0.742,10.00132281553398,127.0,16091.0,9111.0,6374.0,606.0,17.173,10.504000000000001,57.0,3828.0,50.105,13777.799296953464,16091.0,3828.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,7926.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,32.0,15605.0,8057.0,5205.0,2343.0,19.156,12.530999999999999,32.0,8504.0,82.0,17302.878808282978,15605.0,8504.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,65.0,15241.0,12332.0,3884.5305490458654,1405.2687479075996,1.1079999999999999,10.00132281553398,64.0,15345.0,10146.0,3861.0,1338.0,20.469,9.609,32.0,4659.0,63.906000000000006,17621.799296953464,15345.0,4659.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2007.7345705390392,16815.438973348926,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,1819.2759752096244,11031.135192611497,5681.8816381091265,3174.529415358299,2181.733154132812,11.785044902175235,8.274396908791008,30.0,7616.0,96.4,17302.878808282978,11038.144207600239,7616.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,11243.0,9516.0,3884.5305490458654,1405.2687479075996,0.767,10.00132281553398,73.0,18248.0,12533.0,4668.0,1047.0,19.493,11.437999999999999,34.0,5243.0,61.824,14805.799296953464,18248.0,5243.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,110.0,17533.0,13575.0,2621.0,1337.0,1.1640000000000001,5.727,109.0,15726.0,9430.0,4731.0,1565.0,18.009,11.734000000000002,54.0,4003.0,62.222,17533.0,15726.0,4003.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,36.0,12791.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,39.0,20229.0,9892.0,6717.0,3620.0,17.487000000000002,14.564,41.0,6657.0,99.146,17302.878808282978,20229.0,6657.0
2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,13393.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,50.0,17637.0,8169.0,3573.0,5895.0,17.16,9.62,50.0,8010.0,104.6,17302.878808282978,17637.0,8010.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,245.0,11026.0,9482.0,549.0,995.0,0.9059999999999999,1.2329999999999999,236.0,16801.0,10620.0,4822.0,1359.0,16.725,10.992,118.0,5188.0,47.797,11026.0,16801.0,5188.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,8642.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,65.0,17794.0,6393.0,8893.0,2508.0,14.385,12.754000000000001,65.0,6139.0,63.938,17302.878808282978,17794.0,6139.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2007.7345705390392,16815.438973348926,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,1819.2759752096244,11031.135192611497,5681.8816381091265,3174.529415358299,2181.733154132812,11.785044902175235,8.274396908791008,30.0,4407.0,62.3,17302.878808282978,11038.144207600239,4407.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,73.0,13004.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,71.0,13336.0,8008.0,4214.0,1114.0,17.761,10.577,39.0,3428.0,39.436,17302.878808282978,13336.0,3428.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,354.0,17479.0,15871.0,709.0,899.0,1.314,1.6130000000000002,350.0,19159.0,10642.0,7083.0,1434.0,18.0,11.530999999999999,181.0,4562.0,56.365,17479.0,19159.0,4562.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,96.0,17635.0,14797.0,3884.5305490458654,1405.2687479075996,1.479,10.00132281553398,96.0,20146.0,11401.0,5869.0,2876.0,16.833,12.479000000000001,98.0,5475.0,70.969,20086.799296953468,20146.0,5475.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.0,18371.0,16369.0,3884.5305490458654,1405.2687479075996,1.423,10.00132281553398,97.0,17928.0,10981.0,5065.0,1882.0,21.825,11.454,51.0,5212.0,69.765,21658.799296953468,17928.0,5212.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,31.0,18488.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,32.0,18958.0,10997.0,4912.0,3049.0,18.5,12.937999999999999,31.0,8204.0,85.87100000000001,17302.878808282978,18958.0,8204.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,118.0,14576.0,13265.0,3884.5305490458654,1405.2687479075996,1.119,10.00132281553398,116.0,15940.0,9053.0,5596.0,1291.0,20.483,11.335999999999999,68.0,3614.0,45.382,18554.799296953468,15940.0,3614.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,13745.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,32.0,15418.0,6733.0,6780.0,1905.0,17.594,11.280999999999999,32.0,6641.0,85.906,17302.878808282978,15418.0,6641.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,8925.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,83.0,15487.0,9891.0,3665.0,1931.0,19.108,10.360999999999999,44.0,5106.0,57.0,17302.878808282978,15487.0,5106.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,13941.0,9882.0,3884.5305490458654,1405.2687479075996,1.0190000000000001,10.00132281553398,55.0,18616.0,8794.0,7459.0,2363.0,13.818,14.690999999999999,58.0,6666.0,83.241,15171.799296953464,18616.0,6666.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,231.0,16225.0,14601.0,692.0,932.0,1.286,1.255,226.0,17693.0,10058.0,5836.0,1799.0,19.177,10.96,106.0,6071.0,66.245,16225.0,17693.0,6071.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,113.0,16747.0,14788.0,3884.5305490458654,1405.2687479075996,1.4509999999999998,10.00132281553398,117.0,18267.0,8060.0,6983.0,3224.0,17.479,13.845999999999998,121.0,8904.0,103.20700000000001,20077.799296953468,18267.0,8904.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,95.0,19152.0,15718.0,2226.0,1208.0,1.537,4.063,95.0,19453.0,9917.0,5988.0,3548.0,22.031999999999996,13.179,43.0,4408.0,69.67399999999999,19152.0,19453.0,4408.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,70.0,25353.0,21976.0,3884.5305490458654,1405.2687479075996,2.1430000000000002,10.00132281553398,74.0,20990.0,10427.0,4858.0,5705.0,21.324,13.068,72.0,8924.0,116.167,27265.799296953468,20990.0,8924.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,64.0,16333.0,14407.0,3884.5305490458654,1405.2687479075996,1.281,10.00132281553398,64.0,16878.0,8631.0,6208.0,2039.0,19.703,11.672,35.0,5307.0,58.2,19696.799296953468,16878.0,5307.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,41.0,20802.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,41.0,15599.0,8248.0,5492.0,1859.0,16.659000000000002,12.267999999999999,41.0,9904.0,100.78,17302.878808282978,15599.0,9904.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,20088.0,16475.0,1755.0,1858.0,1.514,4.013999999999999,68.0,23698.0,16176.0,5288.0,2234.0,22.235,10.544,32.0,8856.0,62.531000000000006,20088.0,23698.0,8856.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,21939.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,33.0,18528.0,8495.0,6535.0,3498.0,13.667,15.939,31.0,5323.0,78.67699999999999,17302.878808282978,18528.0,5323.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,106.0,23424.0,20153.0,3884.5305490458654,1405.2687479075996,1.953,10.00132281553398,105.0,23025.0,13549.0,7293.0,2183.0,20.2,13.485999999999999,58.0,4569.0,60.552,25442.799296953468,23025.0,4569.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,59.0,24949.0,19575.0,3411.0,1963.0,1.847,10.237,63.0,20068.0,10107.0,6194.0,3767.0,16.794,13.683,62.0,5623.0,88.40299999999999,24949.0,20068.0,5623.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,37.0,19062.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,37.0,24898.0,13933.0,6699.0,4266.0,19.432000000000002,12.649000000000001,38.0,7006.0,93.97399999999999,17302.878808282978,24898.0,7006.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,30248.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,33.0,16978.0,8821.0,4239.0,3918.0,16.03,14.818,33.0,8326.0,109.455,17302.878808282978,16978.0,8326.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,91.0,26151.0,22460.0,1955.0,1736.0,2.011,4.44,91.0,18387.0,9888.0,5575.0,2924.0,19.934,14.648,44.0,5816.0,66.40899999999999,26151.0,18387.0,5816.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,67.0,27951.0,22579.0,3891.0,1481.0,2.239,11.448,68.0,21685.0,10750.0,6708.0,4227.0,19.456,14.338,70.0,9861.0,114.8,27951.0,21685.0,9861.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,57.0,32948.0,26581.0,4683.0,1684.0,2.211,10.193,59.0,28926.0,13029.0,8473.0,7424.0,22.288,15.949000000000002,62.0,11089.0,119.90299999999999,32948.0,28926.0,11089.0
2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30.0,32957.0,25509.0,3884.5305490458654,1405.2687479075996,2.467,10.00132281553398,31.0,21092.0,10711.0,3971.0,6410.0,24.0,14.935,30.0,11257.0,136.333,30798.799296953468,21092.0,11257.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0,11441.0,10514.0,3884.5305490458654,1405.2687479075996,0.882,10.00132281553398,132.0,20731.0,12433.0,6768.0,1530.0,17.758,12.727,60.0,6993.0,43.75,15803.799296953464,20731.0,6993.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,23712.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,34.0,28604.0,18208.0,8092.0,2304.0,13.470999999999998,10.5,33.0,6260.0,54.03,17302.878808282978,28604.0,6260.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,154.0,15473.0,14340.0,3884.5305490458654,1405.2687479075996,1.013,10.00132281553398,153.0,21374.0,11967.0,8394.0,1013.0,19.535999999999998,13.940999999999999,74.0,3070.0,50.391999999999996,19629.799296953468,21374.0,3070.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,24979.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,39.0,16229.0,6511.0,7900.0,1818.0,13.026,11.872,40.0,4818.0,60.625,17302.878808282978,16229.0,4818.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,11918.0,10885.0,3884.5305490458654,1405.2687479075996,0.9,10.00132281553398,158.0,21826.0,11554.0,9096.0,1176.0,19.392,13.424000000000001,81.0,5805.0,58.358000000000004,16174.799296953464,21826.0,5805.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,16848.0,13338.0,3884.5305490458654,1405.2687479075996,1.0290000000000001,10.00132281553398,73.0,18453.0,9141.0,7921.0,1391.0,13.849,13.534,69.0,6636.0,81.507,18627.799296953468,18453.0,6636.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,352.0,19008.0,17082.0,1088.0,838.0,1.29,2.401,346.0,21995.0,11556.0,9015.0,1424.0,20.171,13.341,171.0,5306.0,66.708,19008.0,21995.0,5306.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,142.0,19421.0,17053.0,847.0,1521.0,1.317,2.528,154.0,23627.0,10060.0,11046.0,2521.0,17.026,15.104000000000001,147.0,8468.0,95.184,19421.0,23627.0,8468.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,142.0,17615.0,15152.0,1065.0,1398.0,1.3940000000000001,2.7960000000000003,141.0,21384.0,13111.0,6387.0,1886.0,26.105999999999998,14.667,61.0,6174.0,72.115,17615.0,21384.0,6174.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,68.0,22669.0,20006.0,3884.5305490458654,1405.2687479075996,1.706,10.00132281553398,70.0,21357.0,9101.0,8050.0,4206.0,19.229,13.5,74.0,8069.0,87.905,25295.799296953468,21357.0,8069.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,98.0,30226.0,25582.0,3023.0,1621.0,2.133,8.163,95.0,24801.0,13923.0,8521.0,2357.0,21.316,15.062999999999999,44.0,5517.0,68.295,30226.0,24801.0,5517.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,58.0,40756.0,34621.0,3669.0,2466.0,2.207,10.707,58.0,31924.0,16723.0,12036.0,3165.0,17.293,18.19,59.0,10845.0,112.271,40756.0,31924.0,10845.0
2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,47.0,40167.0,31255.0,6129.0,2783.0,2.511,15.128,50.0,31698.0,14567.0,11361.0,5770.0,19.6,18.34,48.0,10609.0,121.68799999999999,40167.0,31698.0,10609.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,19081.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,64.0,24887.0,15298.0,7374.0,2215.0,20.875,17.297,37.0,3058.0,44.757,17302.878808282978,24887.0,3058.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,114.0,25865.0,24079.0,3884.5305490458654,1405.2687479075996,2.149,10.00132281553398,112.0,22182.0,12652.0,8230.0,1300.0,19.820999999999998,14.286,67.0,4981.0,61.208999999999996,29368.799296953468,22182.0,4981.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,37.0,29793.0,12013.079511329512,3884.5305490458654,1405.2687479075996,1.1633698471198473,10.00132281553398,37.0,25899.0,14183.0,10501.0,1215.0,20.541,15.540999999999999,36.0,7336.0,68.5,17302.878808282978,25899.0,7336.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,27903.0,23698.0,3884.5305490458654,1405.2687479075996,2.211,10.00132281553398,40.0,19657.0,8935.0,7864.0,2858.0,14.8,11.475,37.0,7507.0,87.324,28987.799296953468,19657.0,7507.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,197.0,27990.0,24687.0,1428.0,1875.0,2.147,3.523,195.0,23793.0,13174.0,8201.0,2418.0,21.246,14.513,92.0,5334.0,72.26100000000001,27990.0,23793.0,5334.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,127.0,35119.0,31338.0,1714.0,2067.0,2.559,4.772,133.0,27593.0,14027.0,9475.0,4091.0,19.857,17.203,137.0,8062.0,111.788,35119.0,27593.0,8062.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,59.0,25027.0,21541.0,3884.5305490458654,1405.2687479075996,2.186,10.00132281553398,59.0,21143.0,12538.0,5716.0,2889.0,23.254,13.982999999999999,31.0,5275.0,86.03200000000001,26830.799296953468,21143.0,5275.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,76.0,38707.0,32519.0,3790.0,2398.0,2.6710000000000003,9.737,79.0,27339.0,12853.0,8643.0,5843.0,21.304000000000002,17.278,84.0,8970.0,114.262,38707.0,27339.0,8970.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,71.0,50670.0,45350.0,2767.0,2553.0,3.31,6.296,70.0,30123.0,20224.0,6431.0,3468.0,21.171,13.857000000000001,37.0,4924.0,76.054,50670.0,30123.0,4924.0
2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0,52084.0,43208.0,6062.0,2814.0,3.303,15.184000000000001,75.0,26718.0,15229.0,7661.0,3828.0,21.133000000000003,15.16,32.0,5805.0,80.031,52084.0,26718.0,5805.0
